股票代码,股票名,年报日期,净资产收益率(%)
sh603677,奇精机械,20221231,5.7606
sh603678,火炬电子,20221231,16.0966
sh603679,华体科技,20221231,-9.8396
sh603680,今创集团,20221231,4.1396
sh603681,永冠新材,20221231,9.7024
sh603682,锦和商管,20221231,8.613
sh603683,晶华新材,20221231,0.602
sh603685,晨丰科技,20221231,-3.577
sh603686,福龙马,20221231,8.4141
sh603687,大胜达,20221231,5.3369
sh603688,石英股份,20221231,38.6517
sh603689,皖天然气,20221231,9.6684
sh603690,至纯科技,20221231,6.6252
sh603693,江苏新能,20221231,8.1111
sh603696,安记食品,20221231,2.5485
sh603697,有友食品,20221231,8.1686
sh603698,航天工程,20221231,5.4269
sh603699,纽威股份,20221231,15.0895
sh603700,宁水集团,20221231,8.0771
sh603701,德宏股份,20221231,1.4899
sh603703,盛洋科技,20221231,1.7471
sh603706,东方环宇,20221231,8.6572
sh603707,健友股份,20221231,18.8912
sh603708,家家悦,20221231,2.5677
sh603709,中源家居,20221231,-7.0818
sh603711,香飘飘,20221231,7.0138
sh603712,七一二,20221231,19.5624
sh603713,密尔克卫,20221231,17.4418
sh603716,塞力医疗,20221231,-10.4159
sh603717,天域生态,20221231,-21.8452
sh603718,海利生物,20221231,11.3338
sh603719,良品铺子,20221231,14.7642
sh603721,中广天择,20221231,2.9013
sh603722,阿科力,20221231,16.9208
sh603725,天安新材,20221231,-27.8557
sh603726,朗迪集团,20221231,8.1211
sh603727,博迈科,20221231,1.94
sh603728,鸣志电器,20221231,9.5969
sh603729,龙韵股份,20221231,-30.7347
sh603730,岱美股份,20221231,13.8215
sh603733,仙鹤股份,20221231,10.6819
sh603737,三棵树,20221231,15.6362
sh603738,泰晶科技,20221231,10.9112
sh603739,蔚蓝生物,20221231,4.299
sh603755,日辰股份,20221231,7.5786
sh603757,大元泵业,20221231,18.5316
sh603758,秦安股份,20221231,6.8211
sh603759,海天股份,20221231,9.3685
sh603766,隆鑫通用,20221231,6.9303
sh603767,中马传动,20221231,2.8522
sh603768,常青股份,20221231,5.2258
sh603773,沃格光电,20221231,-22.5793
sh603776,永安行,20221231,-2.0213
sh603777,来伊份,20221231,5.8197
sh603778,乾景园林,20221231,-14.5341
sh603779,威龙股份,20221231,1.6868
sh603786,科博达,20221231,10.9316
sh603787,新日股份,20221231,15.042
sh603788,宁波高发,20221231,5.9056
sh603789,星光农机,20221231,-29.2386
sh603790,雅运股份,20221231,3.5341
sh603797,联泰环保,20221231,9.7039
sh603798,康普顿,20221231,3.6199
sh603799,华友钴业,20221231,17.271
sh603800,道森股份,20221231,11.4125
sh603801,志邦家居,20221231,19.6256
sh603803,瑞斯康达,20221231,4.2205
sh603806,福斯特,20221231,12.0699
sh603808,歌力思,20221231,0.7328
sh603809,豪能股份,20221231,10.6863
sh603810,丰山集团,20221231,6.5712
sh603811,诚意药业,20221231,15.5803
sh603813,原尚股份,20221231,6.2006
sh603815,交建股份,20221231,8.5905
sh603816,顾家家居,20221231,21.4442
sh603817,海峡环保,20221231,6.5819
sh603818,曲美家居,20221231,1.7547
sh603819,神力股份,20221231,-10.5766
sh603822,嘉澳环保,20221231,-3.3263
sh603823,百合花,20221231,10.282
sh603825,华扬联众,20221231,-33.3244
sh603826,坤彩科技,20221231,5.0281
sh603828,柯利达,20221231,-32.9183
sh603829,洛凯股份,20221231,9.201
sh603833,欧派家居,20221231,17.3913
sh603836,海程邦达,20221231,14.4681
sh603838,四通股份,20221231,-2.4471
sh603839,安正时尚,20221231,-15.0526
sh603843,正平股份,20221231,-12.3492
sh603848,好太太,20221231,11.1398
sh603855,华荣股份,20221231,20.1609
sh603856,东宏股份,20221231,7.2369
sh603858,步长制药,20221231,-12.3705
sh603859,能科科技,20221231,8.1944
sh603860,中公高科,20221231,5.4074
sh603861,白云电器,20221231,1.2878
sh603863,松炀资源,20221231,-26.6777
sh603866,桃李面包,20221231,12.851
sh603867,新化股份,20221231,17.8335
sh603868,飞科电器,20221231,25.4383
sh603869,新智认知,20221231,0.4494
sh603871,嘉友国际,20221231,19.4101
sh603876,鼎胜新材,20221231,24.6155
sh603877,太平鸟,20221231,4.3926
sh603878,武进不锈,20221231,8.5155
sh603879,永悦科技,20221231,-7.7095
sh603880,ST南卫,20221231,-2.3134
sh603881,数据港,20221231,3.827
sh603882,金域医学,20221231,36.8629
sh603883,老百姓,20221231,14.4195
sh603885,吉祥航空,20221231,-42.3313
sh603886,元祖股份,20221231,16.5527
sh603887,城地香江,20221231,0.076
sh603888,新华网,20221231,7.5238
sh603889,新澳股份,20221231,13.7352
sh603890,春秋电子,20221231,5.9917
sh603893,瑞芯微,20221231,10.3078
sh603895,天永智能,20221231,-23.6064
sh603896,寿仙谷,20221231,15.7599
sh603897,长城科技,20221231,4.9902
sh603898,好莱客,20221231,15.1581
sh603899,晨光股份,20221231,19.6632
sh603900,莱绅通灵,20221231,-1.7841
sh603901,永创智能,20221231,11.6131
sh603903,中持股份,20221231,8.4931
sh603906,龙蟠科技,20221231,22.4192
sh603908,牧高笛,20221231,28.0521
sh603909,建发合诚,20221231,6.2481
sh603912,佳力图,20221231,3.6162
sh603915,国茂股份,20221231,13.3017
sh603916,苏博特,20221231,7.0885
sh603917,合力科技,20221231,5.5959
sh603918,金桥信息,20221231,1.6247
sh603919,金徽酒,20221231,9.1413
sh603920,世运电路,20221231,14.9653
sh603922,金鸿顺,20221231,-1.1397
sh603926,铁流股份,20221231,5.379
sh603927,中科软,20221231,23.7614
sh603928,兴业股份,20221231,7.7159
sh603929,亚翔集成,20221231,13.6328
sh603931,格林达,20221231,12.7733
sh603933,睿能科技,20221231,4.5097
sh603936,博敏电子,20221231,2.1536
sh603937,丽岛新材,20221231,5.6747
sh603938,三孚股份,20221231,39.0467
sh603939,益丰药房,20221231,15.7832
sh603948,建业股份,20221231,21.4057
sh603949,雪龙集团,20221231,4.1726
sh603950,长源东谷,20221231,4.4399
sh603955,大千生态,20221231,0.6656
sh603956,威派格,20221231,-8.5195
sh603958,哈森股份,20221231,-17.6934
sh603959,百利科技,20221231,1.3124
sh603960,克来机电,20221231,6.5444
sh603963,大理药业,20221231,-4.3174
sh603966,法兰泰克,20221231,14.8607
sh603967,中创物流,20221231,11.3915
sh603968,醋化股份,20221231,20.6847
sh603969,银龙股份,20221231,5.0573
sh603970,中农立华,20221231,16.8978
sh603976,正川股份,20221231,5.5115
sh603977,国泰集团,20221231,5.2712
sh603978,深圳新星,20221231,-2.7311
sh603979,金诚信,20221231,10.6821
sh603980,吉华集团,20221231,-4.8411
sh603982,泉峰汽车,20221231,-6.5877
sh603983,丸美股份,20221231,5.5542
sh603985,恒润股份,20221231,2.815
sh603986,兆易创新,20221231,14.3193
sh603987,康德莱,20221231,14.4702
sh603988,中电电机,20221231,8.4216
sh603989,艾华集团,20221231,13.9296
sh603990,麦迪科技,20221231,2.7388
sh603991,至正股份,20221231,-5.4405
sh603992,松霖科技,20221231,11.8661
sh603993,洛阳钼业,20221231,13.2547
sh603995,甬金股份,20221231,12.5466
sh603997,继峰股份,20221231,-34.9956
sh603998,方盛制药,20221231,22.1061
sh603999,读者传媒,20221231,4.6181
sh605001,威奥股份,20221231,-4.4581
sh605003,众望布艺,20221231,8.1933
sh605005,合兴股份,20221231,12.5429
sh605006,山东玻纤,20221231,20.618
sh605007,五洲特纸,20221231,9.5019
sh605008,长鸿高科,20221231,9.4313
sh605009,豪悦护理,20221231,14.0784
sh605011,杭州热电,20221231,10.7865
sh605016,百龙创园,20221231,11.8349
sh605018,长华集团,20221231,4.7134
sh605020,永和股份,20221231,13.2051
sh605028,世茂能源,20221231,18.7984
sh605033,美邦股份,20221231,14.1322
sh605050,福然德,20221231,8.6152
sh605055,迎丰股份,20221231,-4.204
sh605056,咸亨国际,20221231,13.6487
sh605058,澳弘电子,20221231,8.9961
sh605060,联德股份,20221231,12.5823
sh605066,天正电气,20221231,2.5852
sh605068,明新旭腾,20221231,5.4742
sh605069,正和生态,20221231,-20.3855
sh605077,华康股份,20221231,12.5447
sh605080,浙江自然,20221231,12.5036
sh605081,太和水,20221231,-9.5483
sh605086,龙高股份,20221231,9.5379
sh605088,冠盛股份,20221231,14.9549
sh605089,味知香,20221231,12.0098
sh605090,九丰能源,20221231,17.1913
sh605098,行动教育,20221231,10.3412
sh605099,共创草坪,20221231,20.8497
sh605100,华丰股份,20221231,1.3085
sh605108,同庆楼,20221231,4.7375
sh605111,新洁能,20221231,17.7879
sh605116,奥锐特,20221231,13.2538
sh605117,德业股份,20221231,45.2773
sh605118,力鼎光电,20221231,12.1886
sh605122,四方新材,20221231,-4.3181
sh605123,派克新材,20221231,17.08
sh605128,上海沿浦,20221231,4.2452
sh605133,嵘泰股份,20221231,7.6831
sh605136,丽人丽妆,20221231,-5.368
sh605138,盛泰集团,20221231,16.3854
sh605151,西上海,20221231,9.2745
sh605155,西大门,20221231,7.4262
sh605158,华达新材,20221231,9.6773
sh605162,新中港,20221231,10.2801
sh605166,聚合顺,20221231,16.3924
sh605167,利柏特,20221231,9.7583
sh605168,三人行,20221231,32.1223
sh605169,洪通燃气,20221231,9.448
sh605177,东亚药业,20221231,5.8048
sh605178,时空科技,20221231,-10.8811
sh605179,一鸣食品,20221231,-11.2903
sh605180,华生科技,20221231,5.2489
sh605183,确成股份,20221231,14.8433
sh605186,健麾信息,20221231,12.1355
sh605188,国光连锁,20221231,1.7061
sh605189,富春染织,20221231,10.1124
sh605196,华通线缆,20221231,11.0177
sh605198,安德利,20221231,8.4592
sh605199,葫芦娃,20221231,8.8237
sh605208,永茂泰,20221231,4.6164
sh605218,伟时电子,20221231,8.2099
sh605222,起帆电缆,20221231,9.3425
sh605228,神通科技,20221231,3.0769
sh605255,天普股份,20221231,2.976
sh605258,协和电子,20221231,4.4399
sh605259,绿田机械,20221231,15.1985
sh605266,健之佳,20221231,16.2008
sh605268,王力安防,20221231,-2.5418
sh605277,新亚电子,20221231,12.2193
sh605286,同力日升,20221231,9.3279
sh605287,德才股份,20221231,12.3805
sh605288,凯迪股份,20221231,2.3498
sh605289,罗曼股份,20221231,-1.1873
sh605296,神农集团,20221231,5.5671
sh605298,必得科技,20221231,4.854
sh605299,舒华体育,20221231,8.5076
sh605300,佳禾食品,20221231,5.8039
sh605303,园林股份,20221231,-17.1149
sh605305,中际联合,20221231,7.346
sh605318,法狮龙,20221231,1.4166
sh605319,无锡振华,20221231,4.5332
sh605333,沪光股份,20221231,3.6711
sh605336,帅丰电器,20221231,11.241
sh605337,李子园,20221231,13.2581
sh605338,巴比食品,20221231,11.1862
sh605339,南侨食品,20221231,4.9802
sh605358,立昂微,20221231,8.7355
sh605365,立达信,20221231,15.9095
sh605366,宏柏新材,20221231,18.8014
sh605368,DR蓝天燃,20221231,18.028
sh605369,拱东医疗,20221231,21.8808
sh605376,博迁新材,20221231,9.3672
sh605377,华旺科技,20221231,15.1841
sh605378,野马电池,20221231,8.4789
sh605388,均瑶健康,20221231,3.9702
sh605389,长龄液压,20221231,6.9994
sh605398,新炬网络,20221231,5.714
sh605399,晨光新材,20221231,33.3648
sh605488,福莱新材,20221231,7.2632
sh605499,东鹏饮料,20221231,30.9709
sh605500,森林包装,20221231,6.0748
sh605507,国邦医药,20221231,13.6417
sh605555,德昌股份,20221231,12.3635
sh605566,福莱蒽特,20221231,2.1784
sh605567,春雪食品,20221231,7.0758
sh605577,龙版传媒,20221231,14.9526
sh605580,恒盛能源,20221231,15.9028
sh605588,冠石科技,20221231,8.4242
sh605589,圣泉集团,20221231,8.5667
sh605598,上海港湾,20221231,10.5617
sh605599,菜百股份,20221231,13.9091
sh688001,华兴源创,20221231,9.0306
sh688002,睿创微纳,20221231,8.4163
sh688003,天准科技,20221231,9.4363
sh688004,博汇科技,20221231,-3.8853
sh688005,容百科技,20221231,21.8375
sh688006,杭可科技,20221231,15.897
sh688007,光峰科技,20221231,4.6971
sh688008,澜起科技,20221231,14.1986
sh688009,中国通号,20221231,8.1766
sh688010,福光股份,20221231,1.6407
sh688011,新光光电,20221231,-2.037
sh688012,中微公司,20221231,7.9513
sh688013,天臣医疗,20221231,8.4652
sh688015,交控科技,20221231,9.6634
sh688016,心脉医疗,20221231,22.215
sh688017,绿的谐波,20221231,8.2321
sh688018,乐鑫科技,20221231,5.3332
sh688019,安集科技,20221231,22.1424
sh688020,方邦股份,20221231,-4.296
sh688021,奥福环保,20221231,-0.8439
sh688022,瀚川智能,20221231,7.487
sh688023,安恒信息,20221231,-8.4498
sh688025,杰普特,20221231,4.3089
sh688026,洁特生物,20221231,8.3091
sh688027,国盾量子,20221231,-5.2283
sh688028,沃尔德,20221231,4.5801
sh688029,南微医学,20221231,10.719
sh688030,山石网科,20221231,-12.9179
sh688031,星环科技-U,20221231,-23.2978
sh688032,禾迈股份,20221231,8.5939
sh688033,天宜上佳,20221231,4.6541
sh688035,德邦科技,20221231,8.7869
sh688036,传音控股,20221231,16.6468
sh688037,芯源微,20221231,13.3272
sh688038,中科通达,20221231,-1.1556
sh688039,当虹科技,20221231,-6.8071
sh688041,海光信息,20221231,7.1557
sh688045,必易微,20221231,4.1702
sh688046,药康生物,20221231,11.9163
sh688047,龙芯中科,20221231,1.9593
sh688048,长光华芯,20221231,6.1575
sh688049,炬芯科技,20221231,3.0881
sh688050,爱博医疗,20221231,13.1688
sh688051,佳华科技,20221231,-24.4731
sh688052,纳芯微,20221231,7.1115
sh688053,思科瑞,20221231,9.8134
sh688055,龙腾光电,20221231,5.3349
sh688056,莱伯泰科,20221231,5.5327
sh688057,金达莱,20221231,9.4617
sh688058,宝兰德,20221231,-3.8551
sh688059,华锐精密,20221231,16.5652
sh688060,云涌科技,20221231,1.7408
sh688061,灿瑞科技,20221231,8.9775
sh688062,迈威生物-U,20221231,-42.2064
sh688063,派能科技,20221231,34.9653
sh688065,凯赛生物,20221231,5.1195
sh688066,航天宏图,20221231,10.6529
sh688067,爱威科技,20221231,3.7731
sh688068,热景生物,20221231,30.5802
sh688069,德林海,20221231,3.8059
sh688070,纵横股份,20221231,-3.8377
sh688071,华依科技,20221231,7.5238
sh688072,拓荆科技,20221231,15.0288
sh688073,毕得医药,20221231,10.7926
sh688075,安旭生物,20221231,75.8473
sh688076,诺泰生物,20221231,6.9382
sh688077,大地熊,20221231,13.4495
sh688078,龙软科技,20221231,13.1957
sh688079,美迪凯,20221231,1.4127
sh688080,映翰通,20221231,8.973
sh688081,兴图新科,20221231,-12.4982
sh688082,盛美上海,20221231,12.9314
sh688083,中望软件,20221231,0.2282
sh688084,晶品特装,20221231,3.9845
sh688085,三友医疗,20221231,10.8247
sh688087,英科再生,20221231,11.7503
sh688088,虹软科技,20221231,2.2571
sh688089,嘉必优,20221231,4.5981
sh688090,瑞松科技,20221231,-6.9178
sh688091,上海谊众,20221231,11.4526
sh688092,爱科科技,20221231,8.5818
sh688093,世华科技,20221231,13.9236
sh688095,福昕软件,20221231,-0.0634
sh688096,京源环保,20221231,6.3687
sh688097,博众精工,20221231,10.7732
sh688098,申联生物,20221231,4.1064
sh688099,晶晨股份,20221231,16.5748
sh688100,威胜信息,20221231,15.0498
sh688101,三达膜,20221231,6.2409
sh688102,斯瑞新材,20221231,9.8711
sh688103,国力股份,20221231,8.6784
sh688105,诺唯赞,20221231,13.6042
sh688106,金宏气体,20221231,8.343
sh688107,安路科技,20221231,3.8425
sh688108,赛诺医疗,20221231,-18.2974
sh688109,品茗科技,20221231,-6.4715
sh688110,东芯股份,20221231,4.7847
sh688111,金山办公,20221231,13.5921
sh688112,鼎阳科技,20221231,9.7798
sh688113,联测科技,20221231,11.1165
sh688114,华大智造,20221231,30.2001
sh688115,思林杰,20221231,6.505
sh688116,天奈科技,20221231,18.8991
sh688117,圣诺生物,20221231,8.0012
sh688118,普元信息,20221231,0.1356
sh688119,中钢洛耐,20221231,9.3806
sh688120,华海清科,20221231,17.9173
sh688121,卓然股份,20221231,9.2399
sh688122,西部超导,20221231,19.0184
sh688123,聚辰股份,20221231,20.5669
sh688125,安达智能,20221231,12.1134
sh688126,沪硅产业,20221231,2.6305
sh688127,蓝特光学,20221231,6.454
sh688128,中国电研,20221231,14.2311
sh688129,东来技术,20221231,2.5187
sh688130,晶华微,20221231,2.6444
sh688131,皓元医药,20221231,9.3497
sh688132,邦彦技术,20221231,3.8308
sh688133,泰坦科技,20221231,5.8108
sh688135,利扬芯片,20221231,3.0073
sh688136,科兴制药,20221231,-4.8558
sh688137,近岸蛋白,20221231,7.0661
sh688138,清溢光电,20221231,7.9847
sh688139,海尔生物,20221231,15.7204
sh688141,杰华特,20221231,6.7243
sh688143,长盈通,20221231,9.7084
sh688146,中船特气,20221231,18.2595
sh688147,微导纳米,20221231,3.805
sh688148,芳源股份,20221231,0.338
sh688150,莱特光电,20221231,8.4579
sh688151,华强科技,20221231,1.7192
sh688152,麒麟信安,20221231,15.2973
sh688153,唯捷创芯,20221231,2.1656
sh688155,先惠技术,20221231,-8.1198
sh688156,路德环境,20221231,3.3567
sh688157,松井股份,20221231,6.7641
sh688158,优刻得-W,20221231,-14.5907
sh688159,有方科技,20221231,-7.0876
sh688160,步科股份,20221231,13.2757
sh688161,威高骨科,20221231,12.5969
sh688162,巨一科技,20221231,5.8511
sh688163,赛伦生物,20221231,8.6035
sh688165,埃夫特-U,20221231,-9.5313
sh688166,博瑞医药,20221231,12.3842
sh688167,炬光科技,20221231,5.3234
sh688168,安博通,20221231,-0.7369
sh688169,石头科技,20221231,13.1148
sh688170,德龙激光,20221231,7.1355
sh688171,纬德信息,20221231,6.9024
sh688172,燕东微,20221231,3.7758
sh688173,希荻微,20221231,-1.3315
sh688175,高凌信息,20221231,6.9865
sh688176,亚虹医药-U,20221231,-8.5272
sh688177,百奥泰,20221231,-26.0043
sh688178,万德斯,20221231,1.8504
sh688179,阿拉丁,20221231,10.0741
sh688180,君实生物-U,20221231,-27.4036
sh688181,八亿时空,20221231,10.6524
sh688182,灿勤科技,20221231,3.7859
sh688183,生益电子,20221231,7.8345
sh688184,帕瓦股份,20221231,6.4734
sh688185,康希诺,20221231,-12.337
sh688186,广大特材,20221231,3.1411
sh688187,时代电气,20221231,7.6121
sh688188,柏楚电子,20221231,13.1979
sh688189,南新制药,20221231,-5.8231
sh688190,云路股份,20221231,11.7747
sh688191,智洋创新,20221231,3.4015
sh688192,迪哲医药-U,20221231,-34.8707
sh688193,仁度生物,20221231,3.7356
sh688195,腾景科技,20221231,6.805
sh688196,卓越新能,20221231,17.196
sh688197,首药控股-U,20221231,-28.777
sh688198,佰仁医疗,20221231,9.0998
sh688199,久日新材,20221231,1.5889
sh688200,华峰测控,20221231,18.2738
sh688201,信安世纪,20221231,15.0441
sh688202,美迪西,20221231,23.0855
sh688203,海正生材,20221231,4.4667
sh688205,德科立,20221231,7.9634
sh688206,概伦电子,20221231,2.1067
sh688207,格灵深瞳,20221231,2.1916
sh688208,道通科技,20221231,3.4559
sh688209,英集芯,20221231,12.7265
sh688210,统联精密,20221231,8.0842
sh688211,中科微至,20221231,-3.1991
sh688212,澳华内镜,20221231,1.7258
sh688213,思特威-W,20221231,-2.6022
sh688215,瑞晟智能,20221231,2.1825
sh688216,气派科技,20221231,-6.1935
sh688217,睿昂基因,20221231,4.4337
sh688218,江苏北人,20221231,3.6943
sh688219,会通股份,20221231,3.3986
sh688220,翱捷科技-U,20221231,-5.8466
sh688221,前沿生物-U,20221231,-20.3768
sh688222,成都先导,20221231,1.9299
sh688223,晶科能源,20221231,14.5927
sh688225,亚信安全,20221231,4.8026
sh688226,威腾电气,20221231,7.8698
sh688227,品高股份,20221231,3.3094
sh688228,开普云,20221231,7.8538
sh688229,博睿数据,20221231,-11.3702
sh688230,芯导科技,20221231,5.6094
sh688231,隆达股份,20221231,5.7165
sh688232,新点软件,20221231,10.5894
sh688233,神工股份,20221231,10.5871
sh688234,天岳先进,20221231,-4.6893
sh688236,春立医疗,20221231,11.861
sh688237,超卓航科,20221231,6.8926
sh688238,和元生物,20221231,2.5268
sh688239,航宇科技,20221231,16.0378
sh688244,永信至诚,20221231,6.577
sh688246,嘉和美康,20221231,3.837
sh688247,宣泰医药,20221231,9.8744
sh688248,南网科技,20221231,8.1947
sh688249,N晶合,20221231,27.2561
sh688251,井松智能,20221231,14.0921
sh688252,天德钰,20221231,9.633
sh688253,英诺特,20221231,12.4147
sh688255,凯尔达,20221231,3.3201
sh688256,寒武纪-U,20221231,-23.3866
sh688257,新锐股份,20221231,7.2567
sh688258,卓易信息,20221231,5.4873
sh688259,创耀科技,20221231,10.7936
sh688260,昀冢科技,20221231,-14.0869
sh688261,东微半导,20221231,16.7254
sh688262,国芯科技,20221231,2.7346
sh688265,南模生物,20221231,-0.3042
sh688266,泽璟制药-U,20221231,-46.8203
sh688267,中触媒,20221231,8.7412
sh688268,华特气体,20221231,14.1079
sh688269,凯立新材,20221231,24.4064
sh688270,臻镭科技,20221231,8.4519
sh688271,联影医疗,20221231,14.7073
sh688272,*ST富吉,20221231,-13.8844
sh688273,麦澜德,20221231,14.2271
sh688275,万润新能,20221231,19.0263
sh688276,百克生物,20221231,5.2038
sh688277,天智航-U,20221231,-10.7853
sh688278,特宝生物,20221231,22.3461
sh688279,峰岹科技,20221231,10.6109
sh688280,精进电动-UW,20221231,-21.6014
sh688281,华秦科技,20221231,15.3642
sh688282,理工导航,20221231,6.2942
sh688283,坤恒顺维,20221231,15.2121
sh688285,高铁电气,20221231,9.2473
sh688286,敏芯股份,20221231,-5.1577
sh688287,观典防务,20221231,9.0681
sh688288,鸿泉物联,20221231,-12.3317
sh688289,圣湘生物,20221231,27.9289
sh688290,景业智能,20221231,17.8197
sh688291,金橙子,20221231,6.7061
sh688292,浩瀚深度,20221231,6.9702
sh688293,奥浦迈,20221231,7.6712
sh688295,中复神鹰,20221231,20.6782
sh688296,和达科技,20221231,7.0933
sh688297,中无人机,20221231,10.6981
sh688298,东方生物,20221231,27.5328
sh688299,长阳科技,20221231,5.587
sh688300,联瑞新材,20221231,16.2015
sh688301,奕瑞科技,20221231,18.5109
sh688302,海创药业-U,20221231,-25.3998
sh688303,大全能源,20221231,61.673
sh688305,科德数控,20221231,6.557
sh688306,均普智能,20221231,3.4298
sh688307,中润光学,20221231,11.7247
sh688308,欧科亿,20221231,12.2202
sh688309,*ST恒誉,20221231,2.0687
sh688310,迈得医疗,20221231,8.4654
sh688311,盟升电子,20221231,1.4795
sh688312,燕麦科技,20221231,6.146
sh688313,仕佳光子,20221231,5.3449
sh688314,康拓医疗,20221231,14.4655
sh688315,诺禾致源,20221231,9.4354
sh688316,青云科技-U,20221231,-53.3546
sh688317,之江生物,20221231,18.941
sh688318,财富趋势,20221231,4.8963
sh688319,欧林生物,20221231,3.0791
sh688320,禾川科技,20221231,8.3266
sh688321,微芯生物,20221231,1.1922
sh688322,奥比中光-UW,20221231,-10.485
sh688323,瑞华泰,20221231,4.0631
sh688325,赛微微电,20221231,5.5492
sh688326,经纬恒润-W,20221231,6.8804
sh688327,云从科技-UW,20221231,-53.2393
sh688328,深科达,20221231,-4.7701
sh688329,艾隆科技,20221231,12.4779
sh688330,宏力达,20221231,9.2699
sh688331,荣昌生物,20221231,-23.7063
sh688332,中科蓝讯,20221231,6.3781
sh688333,铂力特,20221231,5.6447
sh688335,复洁环保,20221231,9.8286
sh688336,三生国健,20221231,1.0778
sh688337,普源精电,20221231,5.5759
sh688338,赛科希德,20221231,7.1179
sh688339,亿华通-U,20221231,-6.8708
sh688343,云天励飞-U,20221231,-35.7896
sh688345,博力威,20221231,9.3543
sh688348,昱能科技,20221231,17.9787
sh688349,三一重能,20221231,21.9366
sh688350,富淼科技,20221231,8.8674
sh688351,微电生理-U,20221231,0.2624
sh688352,颀中科技,20221231,9.8815
sh688353,华盛锂电,20221231,10.6441
sh688355,明志科技,20221231,3.4542
sh688356,键凯科技,20221231,16.4148
sh688357,建龙微纳,20221231,14.2664
sh688358,祥生医疗,20221231,8.2719
sh688359,三孚新科,20221231,-6.327
sh688360,德马科技,20221231,8.4707
sh688362,甬矽电子,20221231,7.0351
sh688363,华熙生物,20221231,15.7453
sh688365,光云科技,20221231,-18.0852
sh688366,昊海生科,20221231,3.2146
sh688367,工大高科,20221231,9.3571
sh688368,晶丰明源,20221231,-11.9914
sh688369,致远互联,20221231,6.5359
sh688370,丛麟科技,20221231,8.5623
sh688371,菲沃泰,20221231,2.7294
sh688372,伟测科技,20221231,14.8442
sh688373,盟科药业-U,20221231,-26.6601
sh688375,国博电子,20221231,12.7182
sh688376,美埃科技,20221231,12.7069
sh688377,迪威尔,20221231,7.8011
sh688378,奥来德,20221231,6.7977
sh688379,华光新材,20221231,0.9613
sh688380,中微半导,20221231,2.6309
sh688381,帝奥微,20221231,9.5378
sh688382,益方生物-U,20221231,-33.3443
sh688383,新益昌,20221231,15.6253
sh688385,复旦微电,20221231,28.074
sh688386,泛亚微透,20221231,5.2079
sh688387,信科移动-U,20221231,-12.9015
sh688388,嘉元科技,20221231,9.5708
sh688389,普门科技,20221231,18.6622
sh688390,固德威,20221231,33.1827
sh688391,钜泉科技,20221231,17.3666
sh688392,骄成超声,20221231,10.5821
sh688393,安必平,20221231,3.5102
sh688395,正弦电气,20221231,6.8313
sh688398,赛特新材,20221231,6.9066
sh688399,硕世生物,20221231,57.8944
sh688400,凌云光,20221231,6.8801
sh688401,路维光电,20221231,13.2621
sh688403,汇成股份,20221231,8.2482
sh688408,中信博,20221231,1.8004
sh688409,富创精密,20221231,8.6295
sh688410,山外山,20221231,6.2313
sh688416,恒烁股份,20221231,1.9818
sh688418,震有科技,20221231,-20.8779
sh688419,耐科装备,20221231,10.1491
sh688420,美腾科技,20221231,13.9312
sh688425,铁建重工,20221231,12.436
sh688426,康为世纪,20221231,13.6785
sh688432,有研硅,20221231,11.8147
sh688433,华曙高科,20221231,13.9467
sh688435,英方软件,20221231,9.8443
sh688439,振华风光,20221231,12.5917
sh688448,磁谷科技,20221231,7.3225
sh688455,科捷智能,20221231,10.6796
sh688456,有研粉材,20221231,5.0104
sh688459,哈铁科技,20221231,4.6647
sh688466,金科环境,20221231,7.3245
sh688468,科美诊断,20221231,11.4789
sh688475,萤石网络,20221231,10.6272
sh688478,晶升股份,20221231,6.9222
sh688480,赛恩斯,20221231,10.2382
sh688484,南芯科技,20221231,24.768
sh688485,九州一轨,20221231,8.7442
sh688486,龙迅股份,20221231,23.3975
sh688488,艾迪药业,20221231,-9.9015
sh688489,三未信安,20221231,9.4437
sh688496,清越科技,20221231,6.3544
sh688498,源杰科技,20221231,7.3845
sh688499,利元亨,20221231,12.5832
sh688500,*ST慧辰,20221231,-17.7971
sh688501,青达环保,20221231,7.5196
sh688502,茂莱光学,20221231,17.5358
sh688503,聚和材料,20221231,13.53
sh688505,复旦张江,20221231,6.202
sh688506,百利天恒-U,20221231,-44.6164
sh688507,索辰科技,20221231,10.7536
sh688508,芯朋微,20221231,6.0189
sh688509,正元地信,20221231,1.8838
sh688510,航亚科技,20221231,2.0918
sh688511,天微电子,20221231,5.4721
sh688513,苑东生物,20221231,10.4102
sh688515,裕太微-U,20221231,-0.1441
sh688516,奥特维,20221231,35.8233
sh688517,金冠电气,20221231,10.8754
sh688518,联赢激光,20221231,16.1838
sh688519,南亚新材,20221231,1.6115
sh688521,芯原股份,20221231,2.623
sh688522,纳睿雷达,20221231,21.5185
sh688525,佰维存储,20221231,3.3586
sh688526,科前生物,20221231,12.3156
sh688528,秦川物联,20221231,0.1818
sh688529,豪森股份,20221231,7.8572
sh688531,日联科技,20221231,18.1048
sh688533,上声电子,20221231,8.1817
sh688535,华海诚科,20221231,11.4125
sh688536,思瑞浦,20221231,7.6654
sh688538,和辉光电-U,20221231,-9.6484
sh688539,高华科技,20221231,16.0793
sh688550,瑞联新材,20221231,8.4865
